,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winner
39325,2017-09-04,Germany,Norway,6,0,FIFA World Cup qualification,Stuttgart,Germany,False,Germany
39331,2017-09-04,Scotland,Malta,2,0,FIFA World Cup qualification,Glasgow,Scotland,False,Scotland
39353,2017-09-05,Italy,Israel,1,0,FIFA World Cup qualification,Reggio Emilia,Italy,False,Italy
39358,2017-09-05,Liechtenstein,Spain,0,8,FIFA World Cup qualification,Vaduz,Liechtenstein,False,Spain
39385,2017-10-05,England,Slovenia,1,0,FIFA World Cup qualification,London,England,False,England
39391,2017-10-05,Northern Ireland,Germany,1,3,FIFA World Cup qualification,Belfast,Northern Ireland,False,Germany
39395,2017-10-05,Scotland,Slovakia,1,0,FIFA World Cup qualification,Glasgow,Scotland,False,Scotland
39403,2017-10-06,Italy,North Macedonia,1,1,FIFA World Cup qualification,Turin,Italy,False,Draw
39410,2017-10-06,Spain,Albania,3,0,FIFA World Cup qualification,Alicante,Spain,False,Spain
39413,2017-10-07,Andorra,Portugal,0,2,FIFA World Cup qualification,Sant Julià de Lòria,Andorra,False,Portugal
39414,2017-10-07,Belarus,Netherlands,1,3,FIFA World Cup qualification,Barysaw,Belarus,False,Netherlands
39415,2017-10-07,Bosnia and Herzegovina,Belgium,3,4,FIFA World Cup qualification,Sarajevo,Bosnia and Herzegovina,False,Belgium
39416,2017-10-07,Bulgaria,France,0,1,FIFA World Cup qualification,Sofia,Bulgaria,False,France
39420,2017-10-07,Cyprus,Greece,1,2,FIFA World Cup qualification,Nicosia,Cyprus,False,Greece
39439,2017-10-08,Germany,Azerbaijan,5,1,FIFA World Cup qualification,Kaiserslautern,Germany,False,Germany
39441,2017-10-08,Lithuania,England,0,1,FIFA World Cup qualification,Vilnius,Lithuania,False,England
39445,2017-10-08,Slovenia,Scotland,2,2,FIFA World Cup qualification,Ljubljana,Slovenia,False,Draw
39447,2017-10-09,Albania,Italy,0,1,FIFA World Cup qualification,Shkodër,Albania,False,Italy
39451,2017-10-09,Israel,Spain,0,1,FIFA World Cup qualification,Jerusalem,Israel,False,Spain
39459,2017-10-10,Belgium,Cyprus,4,0,FIFA World Cup qualification,Brussels,Belgium,False,Belgium
39465,2017-10-10,France,Belarus,2,1,FIFA World Cup qualification,Saint-Denis,France,False,France
39466,2017-10-10,Greece,Gibraltar,4,0,FIFA World Cup qualification,Piraeus,Greece,False,Greece
39476,2017-10-10,Netherlands,Sweden,2,0,FIFA World Cup qualification,Amsterdam,Netherlands,False,Netherlands
39481,2017-10-10,Portugal,Switzerland,2,0,FIFA World Cup qualification,Lisbon,Portugal,False,Portugal
39500,2017-11-09,Croatia,Greece,4,1,FIFA World Cup qualification,Zagreb,Croatia,False,Croatia
39507,2017-11-09,Scotland,Netherlands,0,1,Friendly,Aberdeen,Scotland,False,Netherlands
39510,2017-11-10,Belgium,Mexico,3,3,Friendly,Brussels,Belgium,False,Draw
39512,2017-11-10,England,Germany,0,0,Friendly,London,England,False,Draw
39513,2017-11-10,France,Wales,2,0,Friendly,Saint-Denis,France,False,France
39520,2017-11-10,Portugal,Saudi Arabia,3,0,Friendly,Viseu,Portugal,False,Portugal
39522,2017-11-10,Sweden,Italy,1,0,FIFA World Cup qualification,Solna,Sweden,False,Sweden
39536,2017-11-11,Spain,Costa Rica,5,0,Friendly,Málaga,Spain,False,Spain
39543,2017-11-12,Greece,Croatia,0,0,FIFA World Cup qualification,Piraeus,Greece,False,Draw
39552,2017-11-13,Italy,Sweden,0,0,FIFA World Cup qualification,Milan,Italy,False,Draw
39560,2017-11-14,Belgium,Japan,1,0,Friendly,Bruges,Belgium,False,Belgium
39565,2017-11-14,England,Brazil,0,0,Friendly,London,England,False,Draw
39567,2017-11-14,Germany,France,2,2,Friendly,Cologne,Germany,False,Draw
39576,2017-11-14,Portugal,United States,1,1,Friendly,Leiria,Portugal,False,Draw
39578,2017-11-14,Romania,Netherlands,0,3,Friendly,Bucharest,Romania,False,Netherlands
39579,2017-11-14,Russia,Spain,3,3,Friendly,Saint Petersburg,Russia,False,Draw
39739,2018-03-23,France,Colombia,2,3,Friendly,Saint-Denis,France,False,Colombia
39741,2018-03-23,Germany,Spain,1,1,Friendly,Düsseldorf,Germany,False,Draw
39742,2018-03-23,Greece,Switzerland,0,1,Friendly,Athens,Greece,False,Switzerland
39745,2018-03-23,Italy,Argentina,0,2,Friendly,Manchester,England,True,Argentina
39748,2018-03-23,Netherlands,England,0,1,Friendly,Amsterdam,Netherlands,False,England
39752,2018-03-23,Portugal,Egypt,2,1,Friendly,Zürich,Switzerland,True,Portugal
39754,2018-03-23,Scotland,Costa Rica,0,1,Friendly,Glasgow,Scotland,False,Costa Rica
39793,2018-03-26,Portugal,Netherlands,0,3,Friendly,Geneva,Switzerland,True,Netherlands
39801,2018-03-27,Belgium,Saudi Arabia,4,0,Friendly,Brussels,Belgium,False,Belgium
39806,2018-03-27,England,Italy,1,1,Friendly,London,England,False,Draw
39808,2018-03-27,Germany,Brazil,0,1,Friendly,Berlin,Germany,False,Brazil
39809,2018-03-27,Greece,Egypt,1,0,Friendly,Zürich,Switzerland,True,Greece
39810,2018-03-27,Hungary,Scotland,0,1,Friendly,Budapest,Hungary,False,Scotland
39831,2018-03-27,Russia,France,1,3,Friendly,Saint Petersburg,Russia,False,France
39835,2018-03-27,Spain,Argentina,6,1,Friendly,Madrid,Spain,False,Spain
39855,2018-05-15,Saudi Arabia,Greece,2,0,Friendly,Seville,Spain,True,Saudi Arabia
39868,2018-05-28,Portugal,Tunisia,2,2,Friendly,Braga,Portugal,False,Draw
39869,2018-05-28,Italy,Saudi Arabia,2,1,Friendly,St. Gallen,Switzerland,True,Italy
39870,2018-05-28,France,Republic of Ireland,2,0,Friendly,Saint-Denis,France,False,France
39881,2018-05-29,Peru,Scotland,2,0,Friendly,Lima,Peru,False,Peru
39896,2018-05-31,Slovakia,Netherlands,1,1,Friendly,Trnava,Slovakia,False,Draw
39905,2018-06-01,France,Italy,3,1,Friendly,Nice,France,False,France
39917,2018-06-02,England,Nigeria,2,1,Friendly,London,England,False,England
39919,2018-06-02,Mexico,Scotland,1,0,Friendly,Mexico City,Mexico,False,Mexico
39922,2018-06-02,Belgium,Portugal,0,0,Friendly,Brussels,Belgium,False,Draw
39923,2018-06-02,Austria,Germany,2,1,Friendly,Klagenfurt,Austria,False,Austria
39940,2018-06-03,Spain,Switzerland,1,1,Friendly,Vila-real,Spain,False,Draw
39955,2018-06-04,Italy,Netherlands,1,1,Friendly,Turin,Italy,False,Draw
39978,2018-06-06,Belgium,Egypt,3,0,Friendly,Brussels,Belgium,False,Belgium
39982,2018-06-07,England,Costa Rica,2,0,Friendly,Leeds,England,False,England
39984,2018-06-07,Portugal,Algeria,3,0,Friendly,Lisbon,Portugal,False,Portugal
39996,2018-06-08,Germany,Saudi Arabia,2,1,Friendly,Leverkusen,Germany,False,Germany
40012,2018-06-09,Tunisia,Spain,0,1,Friendly,Krasnodar,Russia,True,Spain
40013,2018-06-09,France,United States,1,1,Friendly,Lyon,France,False,Draw
40024,2018-06-11,Belgium,Costa Rica,4,1,Friendly,Brussels,Belgium,False,Belgium
40030,2018-06-15,Portugal,Spain,3,3,FIFA World Cup,Sochi,Russia,True,Draw
40031,2018-06-16,France,Australia,2,1,FIFA World Cup,Kazan,Russia,True,France
40036,2018-06-17,Germany,Mexico,0,1,FIFA World Cup,Moscow,Russia,True,Mexico
40039,2018-06-18,Belgium,Panama,3,0,FIFA World Cup,Sochi,Russia,True,Belgium
40040,2018-06-18,Tunisia,England,1,2,FIFA World Cup,Volgograd,Russia,True,England
40044,2018-06-20,Portugal,Morocco,1,0,FIFA World Cup,Moscow,Russia,True,Portugal
40046,2018-06-20,Iran,Spain,0,1,FIFA World Cup,Kazan,Russia,True,Spain
40048,2018-06-21,France,Peru,1,0,FIFA World Cup,Ekaterinburg,Russia,True,France
40053,2018-06-23,Belgium,Tunisia,5,2,FIFA World Cup,Moscow,Russia,True,Belgium
40055,2018-06-23,Germany,Sweden,2,1,FIFA World Cup,Sochi,Russia,True,Germany
40056,2018-06-24,England,Panama,6,1,FIFA World Cup,Nizhny Novgorod,Russia,True,England
40061,2018-06-25,Spain,Morocco,2,2,FIFA World Cup,Kaliningrad,Russia,True,Draw
40062,2018-06-25,Iran,Portugal,1,1,FIFA World Cup,Saransk,Russia,True,Draw
40064,2018-06-26,Denmark,France,0,0,FIFA World Cup,Moscow,Russia,True,Draw
40067,2018-06-27,South Korea,Germany,2,0,FIFA World Cup,Kazan,Russia,True,South Korea
40074,2018-06-28,England,Belgium,0,1,FIFA World Cup,Kaliningrad,Russia,True,Belgium
40075,2018-06-30,France,Argentina,4,3,FIFA World Cup,Kazan,Russia,True,France
40076,2018-06-30,Uruguay,Portugal,2,1,FIFA World Cup,Sochi,Russia,True,Uruguay
40077,2018-07-01,Russia,Spain,1,1,FIFA World Cup,Moscow,Russia,False,Draw
40080,2018-07-02,Belgium,Japan,3,2,FIFA World Cup,Rostov-on-Don,Russia,True,Belgium
40082,2018-07-03,Colombia,England,1,1,FIFA World Cup,Moscow,Russia,True,Draw
40084,2018-07-06,Uruguay,France,0,2,FIFA World Cup,Nizhny Novgorod,Russia,True,France
40085,2018-07-06,Brazil,Belgium,1,2,FIFA World Cup,Kazan,Russia,True,Belgium
40086,2018-07-07,Sweden,England,0,2,FIFA World Cup,Samara,Russia,True,England
40088,2018-07-10,France,Belgium,1,0,FIFA World Cup,Saint Petersburg,Russia,True,France
40089,2018-07-11,Croatia,England,2,1,FIFA World Cup,Moscow,Russia,True,Croatia
40090,2018-07-14,Belgium,England,2,0,FIFA World Cup,Saint Petersburg,Russia,True,Belgium
40091,2018-07-15,France,Croatia,4,2,FIFA World Cup,Moscow,Russia,True,France
40117,2018-09-06,Germany,France,0,0,UEFA Nations League,Munich,Germany,False,Draw
40130,2018-09-06,Netherlands,Peru,2,1,Friendly,Amsterdam,Netherlands,False,Netherlands
40131,2018-09-06,Portugal,Croatia,1,1,Friendly,Faro-Loulé,Portugal,False,Draw
40140,2018-09-07,Italy,Poland,1,1,UEFA Nations League,Bologna,Italy,False,Draw
40153,2018-09-07,Scotland,Belgium,0,4,Friendly,Glasgow,Scotland,False,Belgium
40162,2018-09-08,England,Spain,1,2,UEFA Nations League,London,England,False,Spain
40165,2018-09-08,Estonia,Greece,0,1,UEFA Nations League,Tallinn,Estonia,False,Greece
40183,2018-09-09,France,Netherlands,2,1,UEFA Nations League,Paris,France,False,France
40191,2018-09-09,Germany,Peru,2,1,Friendly,Sinsheim,Germany,False,Germany
40201,2018-09-10,Portugal,Italy,1,0,UEFA Nations League,Lisbon,Portugal,False,Portugal
40203,2018-09-10,Scotland,Albania,2,0,UEFA Nations League,Glasgow,Scotland,False,Scotland
40217,2018-09-11,Iceland,Belgium,0,3,UEFA Nations League,Reykjavík,Iceland,False,Belgium
40218,2018-09-11,Spain,Croatia,6,0,UEFA Nations League,Elche,Spain,False,Spain
40220,2018-09-11,Hungary,Greece,2,1,UEFA Nations League,Budapest,Hungary,False,Hungary
40226,2018-09-11,England,Switzerland,1,0,Friendly,London,England,False,England
40251,2018-10-10,Italy,Ukraine,1,1,Friendly,Genoa,Italy,False,Draw
40254,2018-10-11,Poland,Portugal,2,3,UEFA Nations League,Chorzów,Poland,False,Portugal
40256,2018-10-11,Israel,Scotland,2,1,UEFA Nations League,Haifa,Israel,False,Israel
40263,2018-10-11,France,Iceland,2,2,Friendly,Guingamp,France,False,Draw
40270,2018-10-11,Wales,Spain,1,4,Friendly,Cardiff,Wales,False,Spain
40273,2018-10-12,Belgium,Switzerland,2,1,UEFA Nations League,Brussels,Belgium,False,Belgium
40274,2018-10-12,Croatia,England,0,0,UEFA Nations League,Rijeka,Croatia,False,Draw
40277,2018-10-12,Greece,Hungary,1,0,UEFA Nations League,Athens,Greece,False,Greece
40301,2018-10-13,Netherlands,Germany,3,0,UEFA Nations League,Amsterdam,Netherlands,False,Netherlands
40320,2018-10-14,Poland,Italy,0,1,UEFA Nations League,Chorzów,Poland,False,Italy
40327,2018-10-14,Scotland,Portugal,1,3,Friendly,Glasgow,Scotland,False,Portugal
40335,2018-10-15,Spain,England,2,3,UEFA Nations League,Seville,Spain,False,England
40338,2018-10-15,Finland,Greece,2,0,UEFA Nations League,Tampere,Finland,False,Finland
40344,2018-10-16,France,Germany,2,1,UEFA Nations League,Paris,France,False,France
40354,2018-10-16,Belgium,Netherlands,1,1,Friendly,Brussels,Belgium,False,Draw
40402,2018-11-15,Belgium,Iceland,2,0,UEFA Nations League,Brussels,Belgium,False,Belgium
40403,2018-11-15,Croatia,Spain,3,2,UEFA Nations League,Zagreb,Croatia,False,Croatia
40406,2018-11-15,Greece,Finland,1,0,UEFA Nations League,Athens,Greece,False,Greece
40411,2018-11-15,England,United States,3,0,Friendly,London,England,False,England
40412,2018-11-15,Germany,Russia,3,0,Friendly,Leipzig,Germany,False,Germany
40419,2018-11-16,Netherlands,France,2,0,UEFA Nations League,Rotterdam,Netherlands,False,Netherlands
40446,2018-11-17,Italy,Portugal,0,0,UEFA Nations League,Milan,Italy,False,Draw
40448,2018-11-17,Albania,Scotland,0,4,UEFA Nations League,Shkodër,Albania,False,Scotland
40467,2018-11-18,Switzerland,Belgium,5,2,UEFA Nations League,Lucerne,Switzerland,False,Switzerland
40468,2018-11-18,England,Croatia,2,1,UEFA Nations League,London,England,False,England
40470,2018-11-18,Greece,Estonia,0,1,UEFA Nations League,Athens,Greece,False,Estonia
40474,2018-11-18,Spain,Bosnia and Herzegovina,1,0,Friendly,Las Palmas,Spain,False,Spain
40484,2018-11-19,Germany,Netherlands,2,2,UEFA Nations League,Gelsenkirchen,Germany,False,Draw
40497,2018-11-20,Portugal,Poland,1,1,UEFA Nations League,Guimarães,Portugal,False,Draw
40499,2018-11-20,Scotland,Israel,3,2,UEFA Nations League,Glasgow,Scotland,False,Scotland
40511,2018-11-20,France,Uruguay,1,0,Friendly,Paris,France,False,France
40514,2018-11-20,Italy,United States,1,0,Friendly,Genk,Belgium,True,Italy
